claude_file	source_line	symbol_kind	symbol_name	feature_id	target_simple_file	planned_simple_symbol	implementation_action	test_gate
components/PromptInput/useSwarmBanner.ts	44	function	useSwarmBanner	components/useSwarmBanner	src/app/llm_caret/claude_full/components/PromptInput/useSwarmBanner.spl	function_useSwarmBanner	port-symbol-behavior	unit + system parity assertion
components/PromptInput/useSwarmBanner.ts	45	function	teamContext	components/useSwarmBanner	src/app/llm_caret/claude_full/components/PromptInput/useSwarmBanner.spl	function_teamContext	port-symbol-behavior	unit + system parity assertion
components/PromptInput/useSwarmBanner.ts	46	function	standaloneAgentContext	components/useSwarmBanner	src/app/llm_caret/claude_full/components/PromptInput/useSwarmBanner.spl	function_standaloneAgentContext	port-symbol-behavior	unit + system parity assertion
components/PromptInput/useSwarmBanner.ts	47	function	agent	components/useSwarmBanner	src/app/llm_caret/claude_full/components/PromptInput/useSwarmBanner.spl	function_agent	port-symbol-behavior	unit + system parity assertion
components/PromptInput/useSwarmBanner.ts	148	function	toThemeColor	components/useSwarmBanner	src/app/llm_caret/claude_full/components/PromptInput/useSwarmBanner.spl	function_toThemeColor	port-symbol-behavior	unit + system parity assertion
components/PromptInput/utils.ts	12	function	isVimModeEnabled	components/utils	src/app/llm_caret/claude_full/components/PromptInput/utils.spl	function_isVimModeEnabled	port-symbol-behavior	unit + system parity assertion
components/PromptInput/utils.ts	17	function	getNewlineInstructions	components/utils	src/app/llm_caret/claude_full/components/PromptInput/utils.spl	function_getNewlineInstructions	port-symbol-behavior	unit + system parity assertion
components/PromptInput/utils.ts	39	function	isNonSpacePrintable	components/utils	src/app/llm_caret/claude_full/components/PromptInput/utils.spl	function_isNonSpacePrintable	port-symbol-behavior	unit + system parity assertion
components/PromptInput/VoiceIndicator.tsx	7	type	Props	components/VoiceIndicator	src/app/llm_caret/claude_full/components/PromptInput/VoiceIndicator.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/PromptInput/VoiceIndicator.tsx	24	function	VoiceIndicator	components/VoiceIndicator	src/app/llm_caret/claude_full/components/PromptInput/VoiceIndicator.spl	function_VoiceIndicator	port-symbol-behavior	unit + system parity assertion
components/PromptInput/VoiceIndicator.tsx	39	function	VoiceIndicatorImpl	components/VoiceIndicator	src/app/llm_caret/claude_full/components/PromptInput/VoiceIndicator.spl	function_VoiceIndicatorImpl	port-symbol-behavior	unit + system parity assertion
components/PromptInput/VoiceIndicator.tsx	78	function	VoiceWarmupHint	components/VoiceIndicator	src/app/llm_caret/claude_full/components/PromptInput/VoiceIndicator.spl	function_VoiceWarmupHint	port-symbol-behavior	unit + system parity assertion
components/PromptInput/VoiceIndicator.tsx	92	function	ProcessingShimmer	components/VoiceIndicator	src/app/llm_caret/claude_full/components/PromptInput/VoiceIndicator.spl	function_ProcessingShimmer	port-symbol-behavior	unit + system parity assertion
components/QuickOpenDialog.tsx	17	type	Props	components/QuickOpenDialog	src/app/llm_caret/claude_full/components/QuickOpenDialog.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/QuickOpenDialog.tsx	28	function	QuickOpenDialog	components/QuickOpenDialog	src/app/llm_caret/claude_full/components/QuickOpenDialog.spl	function_QuickOpenDialog	port-symbol-behavior	unit + system parity assertion
components/QuickOpenDialog.tsx	226	function	_temp6	components/QuickOpenDialog	src/app/llm_caret/claude_full/components/QuickOpenDialog.spl	function__temp6	port-symbol-behavior	unit + system parity assertion
components/QuickOpenDialog.tsx	229	function	_temp5	components/QuickOpenDialog	src/app/llm_caret/claude_full/components/QuickOpenDialog.spl	function__temp5	port-symbol-behavior	unit + system parity assertion
components/QuickOpenDialog.tsx	232	function	_temp4	components/QuickOpenDialog	src/app/llm_caret/claude_full/components/QuickOpenDialog.spl	function__temp4	port-symbol-behavior	unit + system parity assertion
components/QuickOpenDialog.tsx	235	function	_temp3	components/QuickOpenDialog	src/app/llm_caret/claude_full/components/QuickOpenDialog.spl	function__temp3	port-symbol-behavior	unit + system parity assertion
components/QuickOpenDialog.tsx	238	function	_temp2	components/QuickOpenDialog	src/app/llm_caret/claude_full/components/QuickOpenDialog.spl	function__temp2	port-symbol-behavior	unit + system parity assertion
components/QuickOpenDialog.tsx	241	function	_temp	components/QuickOpenDialog	src/app/llm_caret/claude_full/components/QuickOpenDialog.spl	function__temp	port-symbol-behavior	unit + system parity assertion
components/RemoteCallout.tsx	9	type	RemoteCalloutSelection	components/RemoteCallout	src/app/llm_caret/claude_full/components/RemoteCallout.spl	type_RemoteCalloutSelection	port-symbol-behavior	unit + system parity assertion
components/RemoteCallout.tsx	10	type	Props	components/RemoteCallout	src/app/llm_caret/claude_full/components/RemoteCallout.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/RemoteCallout.tsx	13	function	RemoteCallout	components/RemoteCallout	src/app/llm_caret/claude_full/components/RemoteCallout.spl	function_RemoteCallout	port-symbol-behavior	unit + system parity assertion
components/RemoteCallout.tsx	18	function	handleCancel	components/RemoteCallout	src/app/llm_caret/claude_full/components/RemoteCallout.spl	function_handleCancel	port-symbol-behavior	unit + system parity assertion
components/RemoteCallout.tsx	32	function	handleSelect	components/RemoteCallout	src/app/llm_caret/claude_full/components/RemoteCallout.spl	function_handleSelect	port-symbol-behavior	unit + system parity assertion
components/RemoteCallout.tsx	68	function	shouldShowRemoteCallout	components/RemoteCallout	src/app/llm_caret/claude_full/components/RemoteCallout.spl	function_shouldShowRemoteCallout	port-symbol-behavior	unit + system parity assertion
components/RemoteEnvironmentDialog.tsx	22	type	Props	components/RemoteEnvironmentDialog	src/app/llm_caret/claude_full/components/RemoteEnvironmentDialog.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/RemoteEnvironmentDialog.tsx	25	type	LoadingState	components/RemoteEnvironmentDialog	src/app/llm_caret/claude_full/components/RemoteEnvironmentDialog.spl	type_LoadingState	port-symbol-behavior	unit + system parity assertion
components/RemoteEnvironmentDialog.tsx	26	function	RemoteEnvironmentDialog	components/RemoteEnvironmentDialog	src/app/llm_caret/claude_full/components/RemoteEnvironmentDialog.spl	function_RemoteEnvironmentDialog	port-symbol-behavior	unit + system parity assertion
components/RemoteEnvironmentDialog.tsx	48	function	fetchInfo	components/RemoteEnvironmentDialog	src/app/llm_caret/claude_full/components/RemoteEnvironmentDialog.spl	function_fetchInfo	port-symbol-behavior	unit + system parity assertion
components/RemoteEnvironmentDialog.tsx	91	function	selectedEnv	components/RemoteEnvironmentDialog	src/app/llm_caret/claude_full/components/RemoteEnvironmentDialog.spl	function_selectedEnv	port-symbol-behavior	unit + system parity assertion
components/RemoteEnvironmentDialog.tsx	193	function	EnvironmentLabel	components/RemoteEnvironmentDialog	src/app/llm_caret/claude_full/components/RemoteEnvironmentDialog.spl	function_EnvironmentLabel	port-symbol-behavior	unit + system parity assertion
components/RemoteEnvironmentDialog.tsx	225	function	SingleEnvironmentContent	components/RemoteEnvironmentDialog	src/app/llm_caret/claude_full/components/RemoteEnvironmentDialog.spl	function_SingleEnvironmentContent	port-symbol-behavior	unit + system parity assertion
components/RemoteEnvironmentDialog.tsx	260	function	MultipleEnvironmentsContent	components/RemoteEnvironmentDialog	src/app/llm_caret/claude_full/components/RemoteEnvironmentDialog.spl	function_MultipleEnvironmentsContent	port-symbol-behavior	unit + system parity assertion
components/RemoteEnvironmentDialog.tsx	334	function	_temp	components/RemoteEnvironmentDialog	src/app/llm_caret/claude_full/components/RemoteEnvironmentDialog.spl	function__temp	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	17	type	Props	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	22	type	LoadErrorType	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	type_LoadErrorType	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	25	function	ResumeTask	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	function_ResumeTask	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	43	function	loadSessions	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	function_loadSessions	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	66	function	sortedSessions	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	function_sortedSessions	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	81	function	handleRetry	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	function_handleRetry	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	109	function	handleErrorComplete	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	function_handleErrorComplete	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	156	function	sessionMetadata	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	function_sessionMetadata	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	160	function	maxTimeStringLength	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	function_maxTimeStringLength	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	201	function	session_1	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	function_session_1	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	206	function	index	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	function_index	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	227	function	determineErrorType	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	function_determineErrorType	port-symbol-behavior	unit + system parity assertion
components/ResumeTask.tsx	244	function	renderErrorSpecificGuidance	components/ResumeTask	src/app/llm_caret/claude_full/components/ResumeTask.spl	function_renderErrorSpecificGuidance	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxConfigTab.tsx	5	function	SandboxConfigTab	components/SandboxConfigTab	src/app/llm_caret/claude_full/components/sandbox/SandboxConfigTab.spl	function_SandboxConfigTab	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxConfigTab.tsx	42	function	_temp	components/SandboxConfigTab	src/app/llm_caret/claude_full/components/sandbox/SandboxConfigTab.spl	function__temp	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxDependenciesTab.tsx	6	type	Props	components/SandboxDependenciesTab	src/app/llm_caret/claude_full/components/sandbox/SandboxDependenciesTab.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxDependenciesTab.tsx	9	function	SandboxDependenciesTab	components/SandboxDependenciesTab	src/app/llm_caret/claude_full/components/sandbox/SandboxDependenciesTab.spl	function_SandboxDependenciesTab	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxDependenciesTab.tsx	105	function	_temp5	components/SandboxDependenciesTab	src/app/llm_caret/claude_full/components/sandbox/SandboxDependenciesTab.spl	function__temp5	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxDependenciesTab.tsx	108	function	_temp4	components/SandboxDependenciesTab	src/app/llm_caret/claude_full/components/sandbox/SandboxDependenciesTab.spl	function__temp4	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxDependenciesTab.tsx	111	function	_temp3	components/SandboxDependenciesTab	src/app/llm_caret/claude_full/components/sandbox/SandboxDependenciesTab.spl	function__temp3	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxDependenciesTab.tsx	114	function	_temp2	components/SandboxDependenciesTab	src/app/llm_caret/claude_full/components/sandbox/SandboxDependenciesTab.spl	function__temp2	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxDependenciesTab.tsx	117	function	_temp	components/SandboxDependenciesTab	src/app/llm_caret/claude_full/components/sandbox/SandboxDependenciesTab.spl	function__temp	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxDoctorSection.tsx	5	function	SandboxDoctorSection	components/SandboxDoctorSection	src/app/llm_caret/claude_full/components/sandbox/SandboxDoctorSection.spl	function_SandboxDoctorSection	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxDoctorSection.tsx	40	function	_temp2	components/SandboxDoctorSection	src/app/llm_caret/claude_full/components/sandbox/SandboxDoctorSection.spl	function__temp2	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxDoctorSection.tsx	43	function	_temp	components/SandboxDoctorSection	src/app/llm_caret/claude_full/components/sandbox/SandboxDoctorSection.spl	function__temp	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxOverridesTab.tsx	8	type	Props	components/SandboxOverridesTab	src/app/llm_caret/claude_full/components/sandbox/SandboxOverridesTab.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxOverridesTab.tsx	13	type	OverrideMode	components/SandboxOverridesTab	src/app/llm_caret/claude_full/components/sandbox/SandboxOverridesTab.spl	type_OverrideMode	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxOverridesTab.tsx	14	function	SandboxOverridesTab	components/SandboxOverridesTab	src/app/llm_caret/claude_full/components/sandbox/SandboxOverridesTab.spl	function_SandboxOverridesTab	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxOverridesTab.tsx	63	function	OverridesSelect	components/SandboxOverridesTab	src/app/llm_caret/claude_full/components/sandbox/SandboxOverridesTab.spl	function_OverridesSelect	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxSettings.tsx	15	type	Props	components/SandboxSettings	src/app/llm_caret/claude_full/components/sandbox/SandboxSettings.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxSettings.tsx	21	type	SandboxMode	components/SandboxSettings	src/app/llm_caret/claude_full/components/sandbox/SandboxSettings.spl	type_SandboxMode	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxSettings.tsx	22	function	SandboxSettings	components/SandboxSettings	src/app/llm_caret/claude_full/components/sandbox/SandboxSettings.spl	function_SandboxSettings	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxSettings.tsx	42	function	getCurrentMode	components/SandboxSettings	src/app/llm_caret/claude_full/components/sandbox/SandboxSettings.spl	function_getCurrentMode	port-symbol-behavior	unit + system parity assertion
components/sandbox/SandboxSettings.tsx	222	function	SandboxModeTab	components/SandboxSettings	src/app/llm_caret/claude_full/components/sandbox/SandboxSettings.spl	function_SandboxModeTab	port-symbol-behavior	unit + system parity assertion
components/SandboxViolationExpandedView.tsx	12	function	formatTime	components/SandboxViolationExpandedView	src/app/llm_caret/claude_full/components/SandboxViolationExpandedView.spl	function_formatTime	port-symbol-behavior	unit + system parity assertion
components/SandboxViolationExpandedView.tsx	20	function	SandboxViolationExpandedView	components/SandboxViolationExpandedView	src/app/llm_caret/claude_full/components/SandboxViolationExpandedView.spl	function_SandboxViolationExpandedView	port-symbol-behavior	unit + system parity assertion
components/SandboxViolationExpandedView.tsx	36	function	unsubscribe	components/SandboxViolationExpandedView	src/app/llm_caret/claude_full/components/SandboxViolationExpandedView.spl	function_unsubscribe	port-symbol-behavior	unit + system parity assertion
components/SandboxViolationExpandedView.tsx	96	function	_temp	components/SandboxViolationExpandedView	src/app/llm_caret/claude_full/components/SandboxViolationExpandedView.spl	function__temp	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	13	type	Props	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	115	function	shouldClearSelectionOnKey	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_shouldClearSelectionOnKey	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	132	function	selectionFocusMoveForKey	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_selectionFocusMoveForKey	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	142	type	WheelAccelState	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	type_WheelAccelState	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	176	function	computeWheelStep	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_computeWheelStep	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	305	function	readScrollSpeedBase	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_readScrollSpeedBase	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	314	function	initWheelAccel	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_initWheelAccel	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	334	function	initAndLogWheelAccel	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_initAndLogWheelAccel	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	359	function	ScrollKeybindingHandler	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_ScrollKeybindingHandler	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	373	function	function showCopiedToast	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_function_showCopiedToast	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	399	function	function copyAndToast	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_function_copyAndToast	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	413	function	function translateSelectionForJump	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_function_translateSelectionForJump	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	576	function	sticky_5	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_sticky_5	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	637	function	useDragToScroll	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_useDragToScroll	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	650	function	function stop	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_function_stop	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	657	function	function tick	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_function_tick	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	715	function	function start	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_function_start	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	741	function	function check	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_function_check	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	810	function	dragScrollDirection	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_dragScrollDirection	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	834	function	jumpBy	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_jumpBy	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	852	function	scrollDown	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_scrollDown	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	873	function	scrollUp	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_scrollUp	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	883	type	ModalPagerAction	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	type_ModalPagerAction	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	900	function	modalPagerAction	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_modalPagerAction	port-symbol-behavior	unit + system parity assertion
components/ScrollKeybindingHandler.tsx	969	function	applyModalPagerAction	components/ScrollKeybindingHandler	src/app/llm_caret/claude_full/components/ScrollKeybindingHandler.spl	function_applyModalPagerAction	port-symbol-behavior	unit + system parity assertion
components/SearchBox.tsx	4	type	Props	components/SearchBox	src/app/llm_caret/claude_full/components/SearchBox.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/SearchBox.tsx	14	function	SearchBox	components/SearchBox	src/app/llm_caret/claude_full/components/SearchBox.spl	function_SearchBox	port-symbol-behavior	unit + system parity assertion
components/SentryErrorBoundary.ts	3	interface	Props	components/SentryErrorBoundary	src/app/llm_caret/claude_full/components/SentryErrorBoundary.spl	interface_Props	port-symbol-behavior	unit + system parity assertion
components/SentryErrorBoundary.ts	7	interface	State	components/SentryErrorBoundary	src/app/llm_caret/claude_full/components/SentryErrorBoundary.spl	interface_State	port-symbol-behavior	unit + system parity assertion
components/SentryErrorBoundary.ts	11	class	SentryErrorBoundary	components/SentryErrorBoundary	src/app/llm_caret/claude_full/components/SentryErrorBoundary.spl	class_SentryErrorBoundary	port-symbol-behavior	unit + system parity assertion
components/SessionBackgroundHint.tsx	14	type	Props	components/SessionBackgroundHint	src/app/llm_caret/claude_full/components/SessionBackgroundHint.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/SessionBackgroundHint.tsx	27	function	SessionBackgroundHint	components/SessionBackgroundHint	src/app/llm_caret/claude_full/components/SessionBackgroundHint.spl	function_SessionBackgroundHint	port-symbol-behavior	unit + system parity assertion
components/SessionBackgroundHint.tsx	101	function	_temp2	components/SessionBackgroundHint	src/app/llm_caret/claude_full/components/SessionBackgroundHint.spl	function__temp2	port-symbol-behavior	unit + system parity assertion
components/SessionBackgroundHint.tsx	107	function	_temp	components/SessionBackgroundHint	src/app/llm_caret/claude_full/components/SessionBackgroundHint.spl	function__temp	port-symbol-behavior	unit + system parity assertion
components/SessionPreview.tsx	15	type	Props	components/SessionPreview	src/app/llm_caret/claude_full/components/SessionPreview.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/SessionPreview.tsx	20	function	SessionPreview	components/SessionPreview	src/app/llm_caret/claude_full/components/SessionPreview.spl	function_SessionPreview	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	51	type	Props	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	60	type	SettingBase	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	type_SettingBase	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	68	type	Setting	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	type_Setting	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	84	type	SubMenu	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	type_SubMenu	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	85	function	Config	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_Config	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	120	function	mainLoopModel	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_mainLoopModel	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	121	function	verbose	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_verbose	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	122	function	thinkingEnabled	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_thinkingEnabled	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	123	function	isFastMode	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_isFastMode	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	124	function	promptSuggestionEnabled	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_promptSuggestionEnabled	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	203	function	function onChangeMainModelConfig	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_function_onChangeMainModelConfig	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	232	function	function onChangeVerbose	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_function_onChangeVerbose	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	1048	function	filteredSettingsItems	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_filteredSettingsItems	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	1077	function	adjustScrollOffset	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_adjustScrollOffset	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	1087	function	handleSaveAndClose	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_handleSaveAndClose	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	1179	function	revertChanges	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_revertChanges	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	1253	function	handleEscape	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_handleEscape	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	1281	function	toggleSetting	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_toggleSetting	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	1368	function	moveSelection	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_moveSelection	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	1407	function	handleKeyDown	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_handleKeyDown	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	1738	function	teammateModelDisplayString	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_teammateModelDisplayString	port-symbol-behavior	unit + system parity assertion
components/Settings/Config.tsx	1754	function	NotifChannelLabel	components/Config	src/app/llm_caret/claude_full/components/Settings/Config.spl	function_NotifChannelLabel	port-symbol-behavior	unit + system parity assertion
components/Settings/Settings.tsx	15	type	Props	components/Settings	src/app/llm_caret/claude_full/components/Settings/Settings.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/Settings/Settings.tsx	22	function	Settings	components/Settings	src/app/llm_caret/claude_full/components/Settings/Settings.spl	function_Settings	port-symbol-behavior	unit + system parity assertion
components/Settings/Settings.tsx	131	function	_temp2	components/Settings	src/app/llm_caret/claude_full/components/Settings/Settings.spl	function__temp2	port-symbol-behavior	unit + system parity assertion
components/Settings/Settings.tsx	134	function	_temp	components/Settings	src/app/llm_caret/claude_full/components/Settings/Settings.spl	function__temp	port-symbol-behavior	unit + system parity assertion
components/Settings/Status.tsx	15	type	Props	components/Status	src/app/llm_caret/claude_full/components/Settings/Status.spl	type_Props	port-symbol-behavior	unit + system parity assertion
components/Settings/Status.tsx	19	function	buildPrimarySection	components/Status	src/app/llm_caret/claude_full/components/Settings/Status.spl	function_buildPrimarySection	port-symbol-behavior	unit + system parity assertion
components/Settings/Status.tsx	37	function	buildSecondarySection	components/Status	src/app/llm_caret/claude_full/components/Settings/Status.spl	function_buildSecondarySection	port-symbol-behavior	unit + system parity assertion
components/Settings/Status.tsx	54	function	buildDiagnostics	components/Status	src/app/llm_caret/claude_full/components/Settings/Status.spl	function_buildDiagnostics	port-symbol-behavior	unit + system parity assertion
